0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.03,0.03,0.03,0.03,0.03,,,,,,,,,,,,,,,,,
,0.04,0.03,,,0.03,0.03,0.03,,,,,,,,,,,,,,,,
0.05,0.04,,,,,0.03,0.03,,,,,,,,,,,,,,,,
0.06,0.05,,,,,,0.04,0.04,,,,,,,,,,,,,,,
0.05,0.05,,,,,,,0.05,0.05,0.05,,,,,,,,,,,,,
0.05,0.05,,,,,,,,0.05,0.05,0.04,,,,,,,,,,,,
0.05,0.04,,,,,,,,,,0.04,0.03,0.03,0.03,,,,,,,,,
,0.04,,,,,,,,,,,,0.03,0.03,0.03,0.04,,,,,,,
,0.03,,,,,,,,,,,,,0.02,0.03,0.03,0.04,0.05,0.06,0.08,0.11,0.13,
,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,,,,,,,,,,,0.06,0.08,0.11,0.13,0.14
,,,,,,,,0.03,0.03,0.02,0.02,,,,,,,,,,,0.13,0.15
,,,,,,,,,,0.02,0.02,0.01,,,,,,,,,0.11,0.13,
,,,,,,,,,,,,0.01,,,,,,,,,0.11,0.14,
,,,,,,,,,,,,0.01,0.01,,,,,,,,0.12,,
,,,,,,,,,,0.02,0.01,0.01,0.01,,,,,,,,0.12,0.15,
,,,,,,,,,0.02,0.02,,0.01,0.01,0.01,,,,,,,,0.16,
,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,0.16,0.18
,,,,,,,,,,,0.02,0.02,,0.02,,,,,,,,0.15,0.17
,,,,,,,,,,,,,0.02,0.02,,,,,,,,0.15,0.16
,,,,,,,,,,,,0.03,0.03,,,,,,,,,0.14,0.15
,,,,,,,,,,,,0.03,0.03,,,,,,,,0.13,0.14,
,,,,,,,,,,,,,0.04,0.05,,,,0.09,0.1,0.11,0.13,,
,,,,,,,,,,,,,0.07,0.08,,,,,0.11,,,,
,,,,,,,,,,,,,,0.12,,,,,0.13,,,,
,,,,,,,,,,,,,,0.17,,,,,0.16,0.16,,,
,,,,,,,,,,,,,,0.21,,,,,0.19,0.18,,,
,,,,,,,,,,,,,,0.25,0.26,,,,,0.22,,,
,,,,,,,,,,,,,,,0.29,0.29,,,0.26,0.25,,,
,,,,,,,,,,,,,,,,0.31,0.31,0.3,0.3,,,,
,,,,,,,,,,,,,,,,,0.33,0.32,,,,,
