0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,2.43,2.46,2.49,2.53,2.58,,,,,,,,,,,,,,,,,
,2.43,2.46,,,2.56,2.61,2.64,,,,,,,,,,,,,,,,
2.45,2.47,,,,,2.62,2.66,,,,,,,,,,,,,,,,
2.49,2.5,,,,,,2.66,2.69,,,,,,,,,,,,,,,
2.5,2.51,,,,,,,2.69,2.72,2.73,,,,,,,,,,,,,
2.48,2.49,,,,,,,,2.71,2.73,2.74,,,,,,,,,,,,
2.44,2.45,,,,,,,,,,2.75,2.76,2.77,2.78,,,,,,,,,
,2.42,,,,,,,,,,,,2.77,2.77,2.77,2.77,,,,,,,
,2.41,,,,,,,,,,,,,2.76,2.77,2.77,2.78,2.78,2.79,2.79,2.79,2.79,
,2.41,2.44,2.48,2.53,2.6,2.65,2.7,2.73,,,,,,,,,,,2.79,2.79,2.79,2.79,2.78
,,,,,,,,2.73,2.74,2.75,2.75,,,,,,,,,,,2.79,2.78
,,,,,,,,,,2.75,2.76,2.75,,,,,,,,,2.77,2.77,
,,,,,,,,,,,,2.74,,,,,,,,,2.75,2.75,
,,,,,,,,,,,,2.72,2.72,,,,,,,,2.72,,
,,,,,,,,,,2.66,2.69,2.69,2.7,,,,,,,,2.69,2.69,
,,,,,,,,,2.59,2.63,,2.66,2.67,2.67,,,,,,,,2.65,
,,,,,,,,,2.54,2.58,2.62,2.63,2.64,2.64,,,,,,,,2.6,2.61
,,,,,,,,,,,2.57,2.6,,2.61,,,,,,,,2.55,2.56
,,,,,,,,,,,,,2.57,2.58,,,,,,,,2.51,2.52
,,,,,,,,,,,,2.52,2.53,,,,,,,,,2.46,2.47
,,,,,,,,,,,,2.47,2.49,,,,,,,,2.42,2.41,
,,,,,,,,,,,,,2.46,2.48,,,,2.44,2.42,2.4,2.38,,
,,,,,,,,,,,,,2.43,2.44,,,,,2.39,,,,
,,,,,,,,,,,,,,2.42,,,,,2.36,,,,
,,,,,,,,,,,,,,2.38,,,,,2.34,2.32,,,
,,,,,,,,,,,,,,2.33,,,,,2.29,2.29,,,
,,,,,,,,,,,,,,2.29,2.28,,,,,2.26,,,
,,,,,,,,,,,,,,,2.22,2.22,,,2.21,2.22,,,
,,,,,,,,,,,,,,,,2.17,2.17,2.17,2.17,,,,
,,,,,,,,,,,,,,,,,2.14,2.14,,,,,
