0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,1.94,1.96,1.99,2.03,2.06,,,,,,,,,,,,,,,,,
,1.93,1.95,,,2.05,2.08,2.1,,,,,,,,,,,,,,,,
1.92,1.95,,,,,2.11,2.13,,,,,,,,,,,,,,,,
1.93,1.97,,,,,,2.15,2.17,,,,,,,,,,,,,,,
1.96,2.0,,,,,,,2.19,2.19,2.18,,,,,,,,,,,,,
2.0,2.05,,,,,,,,2.18,2.18,2.16,,,,,,,,,,,,
2.04,2.09,,,,,,,,,,2.16,2.13,2.12,2.13,,,,,,,,,
,2.12,,,,,,,,,,,,2.12,2.12,2.13,2.14,,,,,,,
,2.13,,,,,,,,,,,,,2.11,2.12,2.14,2.16,2.19,2.21,2.22,2.22,2.21,
,2.14,2.18,2.22,2.27,2.29,2.3,2.27,2.23,,,,,,,,,,,2.19,2.19,2.2,2.2,2.19
,,,,,,,,2.2,2.17,2.14,2.1,,,,,,,,,,,2.18,2.18
,,,,,,,,,,2.1,2.08,2.07,,,,,,,,,2.15,2.15,
,,,,,,,,,,,,2.04,,,,,,,,,2.12,2.13,
,,,,,,,,,,,,2.0,2.0,,,,,,,,2.09,,
,,,,,,,,,,1.96,1.97,1.98,1.98,,,,,,,,2.06,2.07,
,,,,,,,,,1.93,1.93,,1.95,1.96,1.97,,,,,,,,2.03,
,,,,,,,,,1.91,1.91,1.92,1.93,1.94,1.94,,,,,,,,1.96,1.95
,,,,,,,,,,,1.89,1.91,,1.93,,,,,,,,1.9,1.88
,,,,,,,,,,,,,1.9,1.91,,,,,,,,1.84,1.82
,,,,,,,,,,,,1.88,1.88,,,,,,,,,1.79,1.79
,,,,,,,,,,,,1.86,1.87,,,,,,,,1.76,1.76,
,,,,,,,,,,,,,1.85,1.85,,,,1.8,1.77,1.76,1.75,,
,,,,,,,,,,,,,1.84,1.84,,,,,1.77,,,,
,,,,,,,,,,,,,,1.83,,,,,1.8,,,,
,,,,,,,,,,,,,,1.8,,,,,1.83,1.84,,,
,,,,,,,,,,,,,,1.78,,,,,1.85,1.88,,,
,,,,,,,,,,,,,,1.77,1.78,,,,,1.92,,,
,,,,,,,,,,,,,,,1.79,1.81,,,1.91,1.94,,,
,,,,,,,,,,,,,,,,1.85,1.88,1.92,1.95,,,,
,,,,,,,,,,,,,,,,,1.94,1.97,,,,,
