0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.95,0.98,0.98,0.96,0.93,,,,,,,,,,,,,,,,,
,0.91,0.94,,,0.94,0.91,0.88,,,,,,,,,,,,,,,,
0.88,0.91,,,,,0.89,0.87,,,,,,,,,,,,,,,,
0.89,0.91,,,,,,0.86,0.84,,,,,,,,,,,,,,,
0.89,0.9,,,,,,,0.83,0.81,0.8,,,,,,,,,,,,,
0.9,0.91,,,,,,,,0.79,0.79,0.79,,,,,,,,,,,,
0.9,0.91,,,,,,,,,,0.8,0.83,0.86,0.9,,,,,,,,,
,0.91,,,,,,,,,,,,0.87,0.9,0.93,0.96,,,,,,,
,0.92,,,,,,,,,,,,,0.9,0.93,0.96,1.0,1.03,1.05,1.06,1.06,1.05,
,0.92,0.92,0.91,0.91,0.89,0.88,0.86,0.84,,,,,,,,,,,1.04,1.05,1.05,1.05,1.03
,,,,,,,,0.87,0.87,0.87,0.87,,,,,,,,,,,1.04,1.03
,,,,,,,,,,0.89,0.88,0.87,,,,,,,,,1.02,1.02,
,,,,,,,,,,,,0.87,,,,,,,,,1.0,1.0,
,,,,,,,,,,,,0.89,0.89,,,,,,,,0.99,,
,,,,,,,,,,0.93,0.92,0.91,0.9,,,,,,,,0.97,0.96,
,,,,,,,,,0.97,0.96,,0.94,0.93,0.92,,,,,,,,0.95,
,,,,,,,,,1.0,0.99,0.98,0.96,0.95,0.94,,,,,,,,0.95,0.95
,,,,,,,,,,,1.0,0.98,,0.96,,,,,,,,0.96,0.96
,,,,,,,,,,,,,0.98,0.97,,,,,,,,0.97,0.98
,,,,,,,,,,,,1.0,0.99,,,,,,,,,0.98,0.99
,,,,,,,,,,,,1.0,0.99,,,,,,,,0.99,0.99,
,,,,,,,,,,,,,0.99,0.98,,,,0.98,0.98,0.99,1.0,,
,,,,,,,,,,,,,0.98,0.98,,,,,1.0,,,,
,,,,,,,,,,,,,,0.98,,,,,1.01,,,,
,,,,,,,,,,,,,,0.98,,,,,1.02,1.03,,,
,,,,,,,,,,,,,,0.98,,,,,1.03,1.03,,,
,,,,,,,,,,,,,,0.99,1.0,,,,,1.04,,,
,,,,,,,,,,,,,,,1.0,1.01,,,1.05,1.06,,,
,,,,,,,,,,,,,,,,1.02,1.04,1.06,1.08,,,,
,,,,,,,,,,,,,,,,,1.07,1.09,,,,,
