0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.32,0.34,0.35,0.36,0.36,,,,,,,,,,,,,,,,,
,0.29,0.31,,,0.35,0.35,0.34,,,,,,,,,,,,,,,,
0.27,0.29,,,,,0.35,0.34,,,,,,,,,,,,,,,,
0.28,0.31,,,,,,0.34,0.34,,,,,,,,,,,,,,,
0.31,0.33,,,,,,,0.36,0.35,0.35,,,,,,,,,,,,,
0.34,0.36,,,,,,,,0.37,0.37,0.36,,,,,,,,,,,,
0.38,0.4,,,,,,,,,,0.37,0.35,0.32,0.3,,,,,,,,,
,0.43,,,,,,,,,,,,0.33,0.3,0.28,0.27,,,,,,,
,0.45,,,,,,,,,,,,,0.29,0.28,0.27,0.27,0.26,0.26,0.26,0.26,0.27,
,0.45,0.47,0.49,0.49,0.48,0.48,0.47,0.46,,,,,,,,,,,0.25,0.25,0.25,0.26,0.28
,,,,,,,,0.47,0.45,0.42,0.39,,,,,,,,,,,0.26,0.28
,,,,,,,,,,0.41,0.37,0.34,,,,,,,,,0.25,0.26,
,,,,,,,,,,,,0.32,,,,,,,,,0.24,0.25,
,,,,,,,,,,,,0.31,0.29,,,,,,,,0.23,,
,,,,,,,,,,0.37,0.34,0.31,0.29,,,,,,,,0.21,0.22,
,,,,,,,,,0.39,0.37,,0.31,0.29,0.26,,,,,,,,0.2,
,,,,,,,,,0.39,0.37,0.34,0.3,0.28,0.25,,,,,,,,0.18,0.2
,,,,,,,,,,,0.32,0.29,,0.25,,,,,,,,0.16,0.18
,,,,,,,,,,,,,0.25,0.23,,,,,,,,0.15,0.16
,,,,,,,,,,,,0.25,0.23,,,,,,,,,0.14,0.14
,,,,,,,,,,,,0.23,0.21,,,,,,,,0.13,0.13,
,,,,,,,,,,,,,0.19,0.17,,,,0.14,0.13,0.13,0.12,,
,,,,,,,,,,,,,0.16,0.15,,,,,0.13,,,,
,,,,,,,,,,,,,,0.14,,,,,0.11,,,,
,,,,,,,,,,,,,,0.13,,,,,0.11,0.1,,,
,,,,,,,,,,,,,,0.13,,,,,0.11,0.1,,,
,,,,,,,,,,,,,,0.13,0.13,,,,,0.12,,,
,,,,,,,,,,,,,,,0.14,0.14,,,0.13,0.13,,,
,,,,,,,,,,,,,,,,0.15,0.15,0.14,0.15,,,,
,,,,,,,,,,,,,,,,,0.16,0.16,,,,,
