0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.36,0.4,0.45,0.49,0.52,,,,,,,,,,,,,,,,,
,0.41,0.42,,,0.52,0.55,0.56,,,,,,,,,,,,,,,,
0.46,0.47,,,,,0.57,0.59,,,,,,,,,,,,,,,,
0.53,0.53,,,,,,0.58,0.59,,,,,,,,,,,,,,,
0.56,0.56,,,,,,,0.57,0.56,0.52,,,,,,,,,,,,,
0.57,0.58,,,,,,,,0.52,0.5,0.46,,,,,,,,,,,,
0.56,0.57,,,,,,,,,,0.44,0.4,0.37,0.34,,,,,,,,,
,0.54,,,,,,,,,,,,0.38,0.35,0.33,0.32,,,,,,,
,0.5,,,,,,,,,,,,,0.36,0.35,0.34,0.33,0.33,0.33,0.34,0.35,0.37,
,0.45,0.46,0.47,0.48,0.49,0.48,0.47,0.47,,,,,,,,,,,0.34,0.35,0.36,0.37,0.39
,,,,,,,,0.44,0.45,0.45,0.43,,,,,,,,,,,0.36,0.37
,,,,,,,,,,0.43,0.43,0.41,,,,,,,,,0.34,0.34,
,,,,,,,,,,,,0.39,,,,,,,,,0.32,0.33,
,,,,,,,,,,,,0.36,0.34,,,,,,,,0.3,,
,,,,,,,,,,0.33,0.34,0.33,0.31,,,,,,,,0.27,0.3,
,,,,,,,,,0.28,0.29,,0.28,0.27,0.25,,,,,,,,0.28,
,,,,,,,,,0.25,0.25,0.25,0.24,0.23,0.22,,,,,,,,0.26,0.29
,,,,,,,,,,,0.22,0.21,,0.19,,,,,,,,0.24,0.26
,,,,,,,,,,,,,0.18,0.17,,,,,,,,0.21,0.22
,,,,,,,,,,,,0.18,0.16,,,,,,,,,0.19,0.21
,,,,,,,,,,,,0.16,0.15,,,,,,,,0.16,0.18,
,,,,,,,,,,,,,0.14,0.14,,,,0.1,0.11,0.12,0.14,,
,,,,,,,,,,,,,0.15,0.14,,,,,0.11,,,,
,,,,,,,,,,,,,,0.14,,,,,0.11,,,,
,,,,,,,,,,,,,,0.15,,,,,0.12,0.12,,,
,,,,,,,,,,,,,,0.16,,,,,0.12,0.12,,,
,,,,,,,,,,,,,,0.18,0.17,,,,,0.13,,,
,,,,,,,,,,,,,,,0.2,0.18,,,0.15,0.14,,,
,,,,,,,,,,,,,,,,0.21,0.19,0.17,0.16,,,,
,,,,,,,,,,,,,,,,,0.2,0.19,,,,,
