0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.76,0.78,0.81,0.85,0.89,,,,,,,,,,,,,,,,,
,0.78,0.8,,,0.88,0.92,0.95,,,,,,,,,,,,,,,,
0.81,0.83,,,,,0.93,0.96,,,,,,,,,,,,,,,,
0.86,0.86,,,,,,0.97,1.0,,,,,,,,,,,,,,,
0.88,0.88,,,,,,,0.99,1.02,1.03,,,,,,,,,,,,,
0.87,0.87,,,,,,,,1.01,1.02,1.04,,,,,,,,,,,,
0.85,0.84,,,,,,,,,,1.04,1.06,1.07,1.09,,,,,,,,,
,0.83,,,,,,,,,,,,1.07,1.08,1.09,1.09,,,,,,,
,0.85,,,,,,,,,,,,,1.08,1.09,1.09,1.1,1.11,1.12,1.13,1.14,1.14,
,0.87,0.88,0.9,0.94,0.99,1.03,1.06,1.07,,,,,,,,,,,1.12,1.13,1.14,1.14,1.13
,,,,,,,,1.09,1.08,1.08,1.07,,,,,,,,,,,1.13,1.13
,,,,,,,,,,1.09,1.09,1.08,,,,,,,,,1.12,1.12,
,,,,,,,,,,,,1.08,,,,,,,,,1.11,1.11,
,,,,,,,,,,,,1.07,1.07,,,,,,,,1.09,,
,,,,,,,,,,1.05,1.06,1.06,1.07,,,,,,,,1.07,1.08,
,,,,,,,,,1.02,1.03,,1.05,1.05,1.05,,,,,,,,1.05,
,,,,,,,,,0.99,1.01,1.03,1.03,1.04,1.04,,,,,,,,1.02,1.03
,,,,,,,,,,,1.0,1.02,,1.03,,,,,,,,1.0,1.01
,,,,,,,,,,,,,1.0,1.01,,,,,,,,0.98,0.99
,,,,,,,,,,,,0.97,0.99,,,,,,,,,0.96,0.96
,,,,,,,,,,,,0.95,0.97,,,,,,,,0.94,0.93,
,,,,,,,,,,,,,0.95,0.97,,,,0.96,0.94,0.93,0.91,,
,,,,,,,,,,,,,0.94,0.96,,,,,0.93,,,,
,,,,,,,,,,,,,,0.95,,,,,0.92,,,,
,,,,,,,,,,,,,,0.93,,,,,0.91,0.9,,,
,,,,,,,,,,,,,,0.9,,,,,0.89,0.89,,,
,,,,,,,,,,,,,,0.87,0.87,,,,,0.87,,,
,,,,,,,,,,,,,,,0.82,0.82,,,0.83,0.84,,,
,,,,,,,,,,,,,,,,0.79,0.79,0.79,0.79,,,,
,,,,,,,,,,,,,,,,,0.77,0.77,,,,,
