0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,2.59,2.63,2.67,2.72,2.75,,,,,,,,,,,,,,,,,
,2.58,2.62,,,2.75,2.79,2.81,,,,,,,,,,,,,,,,
2.57,2.62,,,,,2.83,2.86,,,,,,,,,,,,,,,,
2.61,2.65,,,,,,2.9,2.92,,,,,,,,,,,,,,,
2.65,2.69,,,,,,,2.96,2.96,2.96,,,,,,,,,,,,,
2.69,2.74,,,,,,,,2.98,2.97,2.95,,,,,,,,,,,,
2.74,2.79,,,,,,,,,,2.96,2.93,2.92,2.92,,,,,,,,,
,2.83,,,,,,,,,,,,2.92,2.92,2.92,2.94,,,,,,,
,2.84,,,,,,,,,,,,,2.92,2.93,2.94,2.96,2.99,3.01,3.01,3.01,3.0,
,2.85,2.9,2.96,3.01,3.06,3.08,3.08,3.04,,,,,,,,,,,2.99,2.99,3.0,3.0,3.0
,,,,,,,,3.01,2.99,2.96,2.92,,,,,,,,,,,2.98,2.98
,,,,,,,,,,2.92,2.9,2.89,,,,,,,,,2.95,2.96,
,,,,,,,,,,,,2.86,,,,,,,,,2.92,2.93,
,,,,,,,,,,,,2.82,2.82,,,,,,,,2.89,,
,,,,,,,,,,2.76,2.78,2.79,2.79,,,,,,,,2.85,2.86,
,,,,,,,,,2.71,2.73,,2.76,2.77,2.76,,,,,,,,2.81,
,,,,,,,,,2.69,2.7,2.72,2.73,2.74,2.74,,,,,,,,2.73,2.72
,,,,,,,,,,,2.68,2.7,,2.71,,,,,,,,2.65,2.64
,,,,,,,,,,,,,2.68,2.69,,,,,,,,2.58,2.56
,,,,,,,,,,,,2.65,2.66,,,,,,,,,2.52,2.51
,,,,,,,,,,,,2.62,2.63,,,,,,,,2.47,2.47,
,,,,,,,,,,,,,2.6,2.61,,,,2.52,2.48,2.46,2.44,,
,,,,,,,,,,,,,2.59,2.58,,,,,2.47,,,,
,,,,,,,,,,,,,,2.56,,,,,2.49,,,,
,,,,,,,,,,,,,,2.53,,,,,2.51,2.52,,,
,,,,,,,,,,,,,,2.49,,,,,2.52,2.54,,,
,,,,,,,,,,,,,,2.47,2.48,,,,,2.57,,,
,,,,,,,,,,,,,,,2.47,2.48,,,2.57,2.59,,,
,,,,,,,,,,,,,,,,2.51,2.55,2.58,2.61,,,,
,,,,,,,,,,,,,,,,,2.59,2.62,,,,,
