0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.43,0.49,0.55,0.6,0.64,,,,,,,,,,,,,,,,,
,0.47,0.49,,,0.61,0.66,0.69,,,,,,,,,,,,,,,,
0.52,0.54,,,,,0.66,0.7,,,,,,,,,,,,,,,,
0.58,0.59,,,,,,0.7,0.72,,,,,,,,,,,,,,,
0.61,0.62,,,,,,,0.7,0.71,0.69,,,,,,,,,,,,,
0.61,0.63,,,,,,,,0.66,0.65,0.62,,,,,,,,,,,,
0.6,0.61,,,,,,,,,,0.58,0.55,0.54,0.53,,,,,,,,,
,0.57,,,,,,,,,,,,0.52,0.52,0.53,0.55,,,,,,,
,0.52,,,,,,,,,,,,,0.51,0.52,0.55,0.58,0.61,0.65,0.66,0.68,0.69,
,0.46,0.48,0.5,0.53,0.55,0.57,0.57,0.57,,,,,,,,,,,0.63,0.64,0.66,0.67,0.67
,,,,,,,,0.53,0.53,0.52,0.5,,,,,,,,,,,0.64,0.64
,,,,,,,,,,0.49,0.48,0.48,,,,,,,,,0.61,0.62,
,,,,,,,,,,,,0.46,,,,,,,,,0.59,0.61,
,,,,,,,,,,,,0.42,0.42,,,,,,,,0.57,,
,,,,,,,,,,0.37,0.39,0.39,0.38,,,,,,,,0.55,0.6,
,,,,,,,,,0.3,0.32,,0.34,0.34,0.34,,,,,,,,0.59,
,,,,,,,,,0.27,0.28,0.29,0.3,0.3,0.3,,,,,,,,0.56,0.61
,,,,,,,,,,,0.26,0.27,,0.27,,,,,,,,0.53,0.58
,,,,,,,,,,,,,0.24,0.24,,,,,,,,0.49,0.54
,,,,,,,,,,,,0.21,0.21,,,,,,,,,0.46,0.51
,,,,,,,,,,,,0.19,0.19,,,,,,,,0.38,0.43,
,,,,,,,,,,,,,0.17,0.18,,,,0.24,0.27,0.31,0.36,,
,,,,,,,,,,,,,0.16,0.16,,,,,0.26,,,,
,,,,,,,,,,,,,,0.16,,,,,0.26,,,,
,,,,,,,,,,,,,,0.16,,,,,0.26,0.29,,,
,,,,,,,,,,,,,,0.18,,,,,0.26,0.28,,,
,,,,,,,,,,,,,,0.21,0.21,,,,,0.29,,,
,,,,,,,,,,,,,,,0.25,0.26,,,0.28,0.29,,,
,,,,,,,,,,,,,,,,0.3,0.29,0.28,0.29,,,,
,,,,,,,,,,,,,,,,,0.31,0.3,,,,,
