0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,2.75,2.79,2.84,2.9,2.93,,,,,,,,,,,,,,,,,
,2.75,2.78,,,2.93,2.97,2.99,,,,,,,,,,,,,,,,
2.75,2.79,,,,,3.0,3.04,,,,,,,,,,,,,,,,
2.79,2.83,,,,,,3.07,3.1,,,,,,,,,,,,,,,
2.84,2.87,,,,,,,3.13,3.14,3.14,,,,,,,,,,,,,
2.88,2.92,,,,,,,,3.15,3.15,3.14,,,,,,,,,,,,
2.92,2.96,,,,,,,,,,3.15,3.14,3.13,3.13,,,,,,,,,
,2.99,,,,,,,,,,,,3.13,3.14,3.14,3.16,,,,,,,
,3.01,,,,,,,,,,,,,3.14,3.15,3.16,3.18,3.21,3.24,3.25,3.25,3.25,
,3.02,3.06,3.13,3.18,3.24,3.26,3.26,3.24,,,,,,,,,,,3.22,3.23,3.24,3.24,3.25
,,,,,,,,3.22,3.21,3.19,3.15,,,,,,,,,,,3.23,3.23
,,,,,,,,,,3.17,3.15,3.14,,,,,,,,,3.2,3.2,
,,,,,,,,,,,,3.11,,,,,,,,,3.17,3.18,
,,,,,,,,,,,,3.08,3.07,,,,,,,,3.14,,
,,,,,,,,,,3.02,3.04,3.05,3.05,,,,,,,,3.1,3.11,
,,,,,,,,,2.96,2.98,,3.02,3.02,3.02,,,,,,,,3.06,
,,,,,,,,,2.94,2.95,2.97,2.99,3.0,2.99,,,,,,,,2.98,2.97
,,,,,,,,,,,2.93,2.96,,2.97,,,,,,,,2.9,2.89
,,,,,,,,,,,,,2.94,2.94,,,,,,,,2.83,2.82
,,,,,,,,,,,,2.9,2.91,,,,,,,,,2.77,2.77
,,,,,,,,,,,,2.88,2.88,,,,,,,,2.73,2.72,
,,,,,,,,,,,,,2.85,2.85,,,,2.78,2.74,2.71,2.7,,
,,,,,,,,,,,,,2.83,2.82,,,,,2.73,,,,
,,,,,,,,,,,,,,2.8,,,,,2.76,,,,
,,,,,,,,,,,,,,2.77,,,,,2.8,2.8,,,
,,,,,,,,,,,,,,2.74,,,,,2.81,2.83,,,
,,,,,,,,,,,,,,2.73,2.73,,,,,2.86,,,
,,,,,,,,,,,,,,,2.74,2.76,,,2.85,2.87,,,
,,,,,,,,,,,,,,,,2.8,2.83,2.86,2.88,,,,
,,,,,,,,,,,,,,,,,2.88,2.89,,,,,
