0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.44,0.45,0.44,0.43,0.41,,,,,,,,,,,,,,,,,
,0.4,0.42,,,0.42,0.41,0.41,,,,,,,,,,,,,,,,
0.38,0.38,,,,,0.4,0.4,,,,,,,,,,,,,,,,
0.38,0.38,,,,,,0.36,0.35,,,,,,,,,,,,,,,
0.39,0.38,,,,,,,0.33,0.33,0.33,,,,,,,,,,,,,
0.39,0.39,,,,,,,,0.3,0.3,0.29,,,,,,,,,,,,
0.4,0.38,,,,,,,,,,0.26,0.25,0.26,0.28,,,,,,,,,
,0.36,,,,,,,,,,,,0.23,0.26,0.29,0.34,,,,,,,
,0.33,,,,,,,,,,,,,0.24,0.28,0.33,0.38,0.44,0.51,0.56,0.61,0.64,
,0.31,0.28,0.26,0.24,0.22,0.2,0.2,0.2,,,,,,,,,,,0.49,0.54,0.58,0.61,0.63
,,,,,,,,0.18,0.18,0.18,0.18,,,,,,,,,,,0.59,0.59
,,,,,,,,,,0.16,0.17,0.18,,,,,,,,,0.53,0.56,
,,,,,,,,,,,,0.17,,,,,,,,,0.52,0.54,
,,,,,,,,,,,,0.15,0.17,,,,,,,,0.5,,
,,,,,,,,,,0.14,0.14,0.15,0.16,,,,,,,,0.49,0.53,
,,,,,,,,,0.15,0.14,,0.15,0.16,0.17,,,,,,,,0.52,
,,,,,,,,,0.15,0.14,0.15,0.15,0.16,0.17,,,,,,,,0.5,0.52
,,,,,,,,,,,0.15,0.16,,0.18,,,,,,,,0.48,0.5
,,,,,,,,,,,,,0.18,0.19,,,,,,,,0.46,0.48
,,,,,,,,,,,,0.18,0.19,,,,,,,,,0.44,0.48
,,,,,,,,,,,,0.2,0.22,,,,,,,,0.4,0.44,
,,,,,,,,,,,,,0.24,0.26,,,,0.3,0.32,0.36,0.4,,
,,,,,,,,,,,,,0.27,0.28,,,,,0.33,,,,
,,,,,,,,,,,,,,0.31,,,,,0.35,,,,
,,,,,,,,,,,,,,0.34,,,,,0.37,0.4,,,
,,,,,,,,,,,,,,0.36,,,,,0.39,0.41,,,
,,,,,,,,,,,,,,0.39,0.4,,,,,0.43,,,
,,,,,,,,,,,,,,,0.42,0.43,,,0.44,0.45,,,
,,,,,,,,,,,,,,,,0.46,0.46,0.47,0.47,,,,
,,,,,,,,,,,,,,,,,0.49,0.49,,,,,
