0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.18,0.19,0.18,0.18,0.17,,,,,,,,,,,,,,,,,
,0.2,0.21,,,0.2,0.2,0.19,,,,,,,,,,,,,,,,
0.22,0.22,,,,,0.21,0.21,,,,,,,,,,,,,,,,
0.24,0.24,,,,,,0.21,0.21,,,,,,,,,,,,,,,
0.25,0.25,,,,,,,0.2,0.2,0.18,,,,,,,,,,,,,
0.25,0.25,,,,,,,,0.18,0.17,0.15,,,,,,,,,,,,
0.23,0.24,,,,,,,,,,0.14,0.12,0.09,0.08,,,,,,,,,
,0.21,,,,,,,,,,,,0.1,0.08,0.07,0.06,,,,,,,
,0.19,,,,,,,,,,,,,0.09,0.08,0.07,0.07,0.06,0.06,0.06,0.06,0.07,
,0.17,0.17,0.17,0.18,0.18,0.18,0.18,0.17,,,,,,,,,,,0.07,0.07,0.07,0.08,0.09
,,,,,,,,0.17,0.17,0.16,0.15,,,,,,,,,,,0.09,0.1
,,,,,,,,,,0.16,0.15,0.14,,,,,,,,,0.09,0.09,
,,,,,,,,,,,,0.14,,,,,,,,,0.09,0.09,
,,,,,,,,,,,,0.15,0.13,,,,,,,,0.09,,
,,,,,,,,,,0.17,0.16,0.15,0.13,,,,,,,,0.09,0.11,
,,,,,,,,,0.18,0.17,,0.14,0.13,0.11,,,,,,,,0.11,
,,,,,,,,,0.18,0.17,0.16,0.14,0.12,0.11,,,,,,,,0.1,0.12
,,,,,,,,,,,0.15,0.14,,0.1,,,,,,,,0.09,0.1
,,,,,,,,,,,,,0.11,0.1,,,,,,,,0.08,0.08
,,,,,,,,,,,,0.12,0.11,,,,,,,,,0.07,0.08
,,,,,,,,,,,,0.12,0.1,,,,,,,,0.07,0.08,
,,,,,,,,,,,,,0.1,0.09,,,,0.06,0.06,0.07,0.07,,
,,,,,,,,,,,,,0.09,0.08,,,,,0.07,,,,
,,,,,,,,,,,,,,0.08,,,,,0.07,,,,
,,,,,,,,,,,,,,0.08,,,,,0.07,0.07,,,
,,,,,,,,,,,,,,0.09,,,,,0.06,0.07,,,
,,,,,,,,,,,,,,0.09,0.09,,,,,0.07,,,
,,,,,,,,,,,,,,,0.11,0.1,,,0.07,0.07,,,
,,,,,,,,,,,,,,,,0.11,0.1,0.09,0.09,,,,
,,,,,,,,,,,,,,,,,0.11,0.11,,,,,
