0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.26,0.26,0.26,0.27,0.29,,,,,,,,,,,,,,,,,
,0.26,0.25,,,0.27,0.29,0.3,,,,,,,,,,,,,,,,
0.27,0.25,,,,,0.28,0.29,,,,,,,,,,,,,,,,
0.27,0.25,,,,,,0.29,0.3,,,,,,,,,,,,,,,
0.28,0.26,,,,,,,0.3,0.31,0.32,,,,,,,,,,,,,
0.28,0.26,,,,,,,,0.31,0.32,0.32,,,,,,,,,,,,
0.28,0.27,,,,,,,,,,0.32,0.32,0.32,0.32,,,,,,,,,
,0.27,,,,,,,,,,,,0.33,0.33,0.32,0.32,,,,,,,
,0.28,,,,,,,,,,,,,0.33,0.33,0.33,0.33,0.33,0.34,0.34,0.35,0.36,
,0.28,0.28,0.29,0.29,0.3,0.31,0.32,0.33,,,,,,,,,,,0.34,0.34,0.35,0.36,0.36
,,,,,,,,0.35,0.35,0.35,0.34,,,,,,,,,,,0.36,0.36
,,,,,,,,,,0.35,0.34,0.34,,,,,,,,,0.34,0.35,
,,,,,,,,,,,,0.34,,,,,,,,,0.33,0.34,
,,,,,,,,,,,,0.34,0.34,,,,,,,,0.32,,
,,,,,,,,,,0.36,0.35,0.35,0.34,,,,,,,,0.31,0.32,
,,,,,,,,,0.36,0.36,,0.35,0.34,0.34,,,,,,,,0.31,
,,,,,,,,,0.37,0.36,0.35,0.35,0.34,0.34,,,,,,,,0.31,0.31
,,,,,,,,,,,0.35,0.34,,0.33,,,,,,,,0.3,0.31
,,,,,,,,,,,,,0.33,0.33,,,,,,,,0.3,0.31
,,,,,,,,,,,,0.33,0.33,,,,,,,,,0.3,0.3
,,,,,,,,,,,,0.32,0.32,,,,,,,,0.29,0.29,
,,,,,,,,,,,,,0.31,0.3,,,,0.29,0.29,0.29,0.29,,
,,,,,,,,,,,,,0.3,0.29,,,,,0.29,,,,
,,,,,,,,,,,,,,0.28,,,,,0.28,,,,
,,,,,,,,,,,,,,0.28,,,,,0.29,0.28,,,
,,,,,,,,,,,,,,0.28,,,,,0.28,0.28,,,
,,,,,,,,,,,,,,0.28,0.29,,,,,0.28,,,
,,,,,,,,,,,,,,,0.3,0.29,,,0.29,0.29,,,
,,,,,,,,,,,,,,,,0.29,0.29,0.29,0.3,,,,
,,,,,,,,,,,,,,,,,0.29,0.29,,,,,
