0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,2.56,2.59,2.63,2.67,2.72,,,,,,,,,,,,,,,,,
,2.56,2.6,,,2.7,2.74,2.78,,,,,,,,,,,,,,,,
2.58,2.61,,,,,2.76,2.8,,,,,,,,,,,,,,,,
2.62,2.63,,,,,,2.8,2.84,,,,,,,,,,,,,,,
2.63,2.64,,,,,,,2.83,2.86,2.88,,,,,,,,,,,,,
2.61,2.62,,,,,,,,2.85,2.87,2.89,,,,,,,,,,,,
2.57,2.58,,,,,,,,,,2.89,2.91,2.92,2.92,,,,,,,,,
,2.55,,,,,,,,,,,,2.91,2.92,2.92,2.91,,,,,,,
,2.54,,,,,,,,,,,,,2.91,2.91,2.92,2.92,2.92,2.93,2.93,2.93,2.92,
,2.54,2.57,2.61,2.67,2.73,2.79,2.84,2.86,,,,,,,,,,,2.92,2.92,2.93,2.92,2.91
,,,,,,,,2.87,2.88,2.89,2.89,,,,,,,,,,,2.91,2.91
,,,,,,,,,,2.89,2.89,2.89,,,,,,,,,2.9,2.89,
,,,,,,,,,,,,2.87,,,,,,,,,2.87,2.87,
,,,,,,,,,,,,2.85,2.85,,,,,,,,2.85,,
,,,,,,,,,,2.79,2.81,2.82,2.83,,,,,,,,2.81,2.81,
,,,,,,,,,2.71,2.75,,2.79,2.8,2.79,,,,,,,,2.77,
,,,,,,,,,2.66,2.71,2.74,2.76,2.77,2.76,,,,,,,,2.71,2.72
,,,,,,,,,,,2.69,2.72,,2.73,,,,,,,,2.66,2.67
,,,,,,,,,,,,,2.69,2.7,,,,,,,,2.62,2.62
,,,,,,,,,,,,2.63,2.65,,,,,,,,,2.57,2.57
,,,,,,,,,,,,2.59,2.61,,,,,,,,2.52,2.51,
,,,,,,,,,,,,,2.57,2.59,,,,2.55,2.52,2.5,2.48,,
,,,,,,,,,,,,,2.55,2.56,,,,,2.49,,,,
,,,,,,,,,,,,,,2.53,,,,,2.47,,,,
,,,,,,,,,,,,,,2.49,,,,,2.44,2.42,,,
,,,,,,,,,,,,,,2.45,,,,,2.4,2.39,,,
,,,,,,,,,,,,,,2.4,2.39,,,,,2.37,,,
,,,,,,,,,,,,,,,2.33,2.33,,,2.32,2.32,,,
,,,,,,,,,,,,,,,,2.28,2.28,2.28,2.28,,,,
,,,,,,,,,,,,,,,,,2.25,2.25,,,,,
