0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.25,0.26,0.26,0.27,0.27,,,,,,,,,,,,,,,,,
,0.26,0.26,,,0.27,0.27,0.28,,,,,,,,,,,,,,,,
0.27,0.27,,,,,0.27,0.28,,,,,,,,,,,,,,,,
0.28,0.27,,,,,,0.28,0.3,,,,,,,,,,,,,,,
0.28,0.28,,,,,,,0.3,0.31,0.32,,,,,,,,,,,,,
0.29,0.28,,,,,,,,0.31,0.31,0.32,,,,,,,,,,,,
0.29,0.29,,,,,,,,,,0.31,0.32,0.33,0.34,,,,,,,,,
,0.29,,,,,,,,,,,,0.33,0.33,0.35,0.36,,,,,,,
,0.28,,,,,,,,,,,,,0.33,0.35,0.36,0.37,0.39,0.41,0.43,0.46,0.49,
,0.28,0.28,0.29,0.29,0.3,0.31,0.32,0.32,,,,,,,,,,,0.4,0.43,0.45,0.48,0.5
,,,,,,,,0.33,0.33,0.33,0.33,,,,,,,,,,,0.48,0.49
,,,,,,,,,,0.34,0.34,0.34,,,,,,,,,0.45,0.47,
,,,,,,,,,,,,0.34,,,,,,,,,0.45,0.47,
,,,,,,,,,,,,0.35,0.35,,,,,,,,0.45,,
,,,,,,,,,,0.35,0.35,0.35,0.35,,,,,,,,0.45,0.47,
,,,,,,,,,0.34,0.35,,0.36,0.36,0.36,,,,,,,,0.47,
,,,,,,,,,0.35,0.35,0.36,0.36,0.36,0.36,,,,,,,,0.46,0.47
,,,,,,,,,,,0.36,0.36,,0.36,,,,,,,,0.45,0.46
,,,,,,,,,,,,,0.37,0.37,,,,,,,,0.44,0.44
,,,,,,,,,,,,0.37,0.37,,,,,,,,,0.43,0.43
,,,,,,,,,,,,0.39,0.38,,,,,,,,0.42,0.42,
,,,,,,,,,,,,,0.39,0.4,,,,0.41,0.42,0.42,0.43,,
,,,,,,,,,,,,,0.43,0.43,,,,,0.43,,,,
,,,,,,,,,,,,,,0.48,,,,,0.45,,,,
,,,,,,,,,,,,,,0.53,,,,,0.48,0.47,,,
,,,,,,,,,,,,,,0.58,,,,,0.51,0.5,,,
,,,,,,,,,,,,,,0.62,0.61,,,,,0.53,,,
,,,,,,,,,,,,,,,0.64,0.64,,,0.58,0.56,,,
,,,,,,,,,,,,,,,,0.65,0.64,0.63,0.62,,,,
,,,,,,,,,,,,,,,,,0.66,0.65,,,,,
