0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.35,0.37,0.39,0.42,0.45,,,,,,,,,,,,,,,,,
,0.35,0.36,,,0.42,0.45,0.47,,,,,,,,,,,,,,,,
0.35,0.37,,,,,0.45,0.47,,,,,,,,,,,,,,,,
0.37,0.38,,,,,,0.47,0.47,,,,,,,,,,,,,,,
0.38,0.39,,,,,,,0.46,0.47,0.47,,,,,,,,,,,,,
0.37,0.38,,,,,,,,0.46,0.47,0.47,,,,,,,,,,,,
0.35,0.36,,,,,,,,,,0.48,0.48,0.49,0.5,,,,,,,,,
,0.35,,,,,,,,,,,,0.48,0.49,0.49,0.49,,,,,,,
,0.35,,,,,,,,,,,,,0.48,0.49,0.49,0.5,0.5,0.51,0.51,0.52,0.52,
,0.35,0.37,0.38,0.41,0.43,0.45,0.46,0.46,,,,,,,,,,,0.5,0.51,0.51,0.52,0.52
,,,,,,,,0.46,0.45,0.44,0.43,,,,,,,,,,,0.51,0.51
,,,,,,,,,,0.43,0.42,0.43,,,,,,,,,0.5,0.5,
,,,,,,,,,,,,0.41,,,,,,,,,0.49,0.49,
,,,,,,,,,,,,0.4,0.41,,,,,,,,0.47,,
,,,,,,,,,,0.39,0.39,0.39,0.4,,,,,,,,0.46,0.46,
,,,,,,,,,0.38,0.38,,0.39,0.39,0.4,,,,,,,,0.45,
,,,,,,,,,0.36,0.36,0.37,0.37,0.38,0.39,,,,,,,,0.43,0.44
,,,,,,,,,,,0.35,0.36,,0.37,,,,,,,,0.42,0.43
,,,,,,,,,,,,,0.35,0.36,,,,,,,,0.41,0.42
,,,,,,,,,,,,0.32,0.33,,,,,,,,,0.39,0.4
,,,,,,,,,,,,0.31,0.32,,,,,,,,0.36,0.37,
,,,,,,,,,,,,,0.3,0.31,,,,0.33,0.33,0.33,0.34,,
,,,,,,,,,,,,,0.29,0.3,,,,,0.31,,,,
,,,,,,,,,,,,,,0.29,,,,,0.29,,,,
,,,,,,,,,,,,,,0.28,,,,,0.27,0.28,,,
,,,,,,,,,,,,,,0.26,,,,,0.24,0.26,,,
,,,,,,,,,,,,,,0.24,0.24,,,,,0.24,,,
,,,,,,,,,,,,,,,0.2,0.2,,,0.19,0.21,,,
,,,,,,,,,,,,,,,,0.17,0.16,0.16,0.17,,,,
,,,,,,,,,,,,,,,,,0.15,0.16,,,,,
