0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.67,0.7,0.72,0.76,0.8,,,,,,,,,,,,,,,,,
,0.69,0.71,,,0.78,0.81,0.83,,,,,,,,,,,,,,,,
0.71,0.73,,,,,0.82,0.84,,,,,,,,,,,,,,,,
0.74,0.75,,,,,,0.86,0.87,,,,,,,,,,,,,,,
0.77,0.78,,,,,,,0.89,0.9,0.89,,,,,,,,,,,,,
0.79,0.8,,,,,,,,0.91,0.91,0.9,,,,,,,,,,,,
0.81,0.82,,,,,,,,,,0.91,0.89,0.88,0.87,,,,,,,,,
,0.83,,,,,,,,,,,,0.88,0.87,0.87,0.88,,,,,,,
,0.83,,,,,,,,,,,,,0.87,0.87,0.87,0.89,0.91,0.95,0.97,1.0,1.0,
,0.8,0.83,0.85,0.88,0.9,0.91,0.91,0.92,,,,,,,,,,,0.9,0.92,0.94,0.94,0.93
,,,,,,,,0.89,0.9,0.91,0.9,,,,,,,,,,,0.87,0.86
,,,,,,,,,,0.89,0.88,0.86,,,,,,,,,0.81,0.81,
,,,,,,,,,,,,0.82,,,,,,,,,0.76,0.75,
,,,,,,,,,,,,0.78,0.75,,,,,,,,0.71,,
,,,,,,,,,,0.74,0.74,0.73,0.71,,,,,,,,0.66,0.64,
,,,,,,,,,0.68,0.68,,0.68,0.67,0.66,,,,,,,,0.6,
,,,,,,,,,0.62,0.63,0.64,0.64,0.64,0.63,,,,,,,,0.55,0.55
,,,,,,,,,,,0.59,0.6,,0.6,,,,,,,,0.51,0.52
,,,,,,,,,,,,,0.56,0.57,,,,,,,,0.49,0.49
,,,,,,,,,,,,0.52,0.53,,,,,,,,,0.48,0.48
,,,,,,,,,,,,0.5,0.5,,,,,,,,0.5,0.49,
,,,,,,,,,,,,,0.48,0.48,,,,0.52,0.52,0.53,0.52,,
,,,,,,,,,,,,,0.47,0.47,,,,,0.55,,,,
,,,,,,,,,,,,,,0.48,,,,,0.58,,,,
,,,,,,,,,,,,,,0.48,,,,,0.61,0.62,,,
,,,,,,,,,,,,,,0.49,,,,,0.64,0.65,,,
,,,,,,,,,,,,,,0.51,0.56,,,,,0.68,,,
,,,,,,,,,,,,,,,0.6,0.64,,,0.71,0.71,,,
,,,,,,,,,,,,,,,,0.67,0.7,0.73,0.75,,,,
,,,,,,,,,,,,,,,,,0.74,0.76,,,,,
