region_name,longitude,latitude,time_period,ACCESS_CM2,ACCESS_ESM1_5,BCC_CSM2_MR,CanESM5,CESM2_WACCM,CMCC_CM2_SR5,EC_Earth3,EC_Earth3_Veg,GFDL_CM4,IPSL_CM6A_LR,MRI_ESM2_0,NESM3,NorESM2_LM,NorESM2_MM,ensemble_mean_no_dhw_8,ensemble_min_no_dhw_8,ensemble_max_no_dhw_8
Caribbean,-68.23,12.06,2021-2040,541.0,2661.0,9.0,488.0,845.0,185.0,1756.0,473.0,,286.0,458.0,475.0,648.0,331.0,704.0,9.0,2661.0
Caribbean,-68.22,12.06,2021-2040,542.0,2666.0,7.0,488.0,845.0,185.0,1759.0,474.0,,286.0,460.0,476.0,648.0,332.0,705.0,7.0,2666.0
Caribbean,-68.28,12.07,2021-2040,544.0,2626.0,0.0,497.0,840.0,174.0,1760.0,474.0,,284.0,455.0,448.0,653.0,326.0,699.0,0.0,2626.0
Caribbean,-68.23,12.07,2021-2040,541.0,2665.0,7.0,491.0,847.0,173.0,1758.0,476.0,,303.0,459.0,477.0,646.0,331.0,706.0,7.0,2665.0
Caribbean,-68.22,12.07,2021-2040,541.0,2670.0,7.0,491.0,846.0,176.0,1759.0,475.0,,300.0,460.0,480.0,646.0,332.0,706.0,7.0,2670.0
Caribbean,-68.28,12.08,2021-2040,544.0,2624.0,0.0,496.0,841.0,171.0,1761.0,476.0,,284.0,454.0,462.0,653.0,325.0,699.0,0.0,2624.0
Caribbean,-68.23,12.08,2021-2040,540.0,2663.0,0.0,491.0,846.0,172.0,1761.0,476.0,,305.0,460.0,477.0,646.0,331.0,705.0,0.0,2663.0
Caribbean,-68.29,12.09,2021-2040,546.0,2610.0,0.0,497.0,840.0,168.0,1756.0,506.0,,285.0,451.0,472.0,650.0,325.0,700.0,0.0,2610.0
Caribbean,-68.28,12.09,2021-2040,546.0,2615.0,0.0,497.0,840.0,168.0,1760.0,507.0,,285.0,452.0,471.0,650.0,325.0,701.0,0.0,2615.0
Caribbean,-68.23,12.09,2021-2040,539.0,2655.0,0.0,491.0,845.0,133.0,1763.0,479.0,,306.0,457.0,490.0,647.0,332.0,703.0,0.0,2655.0
Caribbean,-68.29,12.1,2021-2040,546.0,2595.0,0.0,497.0,837.0,166.0,1754.0,507.0,,297.0,452.0,474.0,648.0,323.0,700.0,0.0,2595.0
Caribbean,-68.28,12.1,2021-2040,546.0,2608.0,0.0,497.0,839.0,131.0,1760.0,475.0,,297.0,454.0,477.0,647.0,324.0,697.0,0.0,2608.0
Caribbean,-68.24,12.1,2021-2040,540.0,2641.0,0.0,493.0,843.0,131.0,1759.0,481.0,,301.0,455.0,480.0,642.0,329.0,700.0,0.0,2641.0
Caribbean,-68.23,12.1,2021-2040,539.0,2652.0,0.0,493.0,844.0,132.0,1763.0,481.0,,304.0,456.0,491.0,645.0,332.0,702.0,0.0,2652.0
Caribbean,-68.22,12.1,2021-2040,540.0,2661.0,0.0,491.0,846.0,132.0,1765.0,482.0,,306.0,458.0,491.0,644.0,333.0,704.0,0.0,2661.0
Caribbean,-68.21,12.1,2021-2040,538.0,2663.0,0.0,489.0,845.0,132.0,1765.0,483.0,,306.0,458.0,494.0,642.0,333.0,704.0,0.0,2663.0
Caribbean,-68.3,12.11,2021-2040,547.0,2582.0,0.0,497.0,836.0,131.0,1748.0,509.0,,297.0,453.0,475.0,645.0,323.0,696.0,0.0,2582.0
Caribbean,-68.29,12.11,2021-2040,547.0,2583.0,0.0,497.0,836.0,131.0,1751.0,509.0,,297.0,455.0,476.0,642.0,322.0,696.0,0.0,2583.0
Caribbean,-68.21,12.11,2021-2040,538.0,2660.0,0.0,490.0,845.0,131.0,1767.0,483.0,,308.0,457.0,494.0,642.0,335.0,704.0,0.0,2660.0
Caribbean,-68.2,12.11,2021-2040,539.0,2662.0,0.0,496.0,844.0,131.0,1767.0,482.0,,308.0,457.0,512.0,642.0,335.0,706.0,0.0,2662.0
Caribbean,-68.3,12.12,2021-2040,565.0,2567.0,0.0,503.0,835.0,129.0,1745.0,521.0,,300.0,453.0,475.0,640.0,323.0,697.0,0.0,2567.0
Caribbean,-68.29,12.12,2021-2040,547.0,2572.0,0.0,503.0,836.0,129.0,1748.0,521.0,,301.0,454.0,484.0,641.0,323.0,697.0,0.0,2572.0
Caribbean,-68.2,12.12,2021-2040,539.0,2657.0,0.0,497.0,846.0,129.0,1768.0,482.0,,311.0,454.0,511.0,638.0,338.0,705.0,0.0,2657.0
Caribbean,-68.19,12.12,2021-2040,538.0,2661.0,0.0,458.0,846.0,129.0,1766.0,482.0,,311.0,454.0,518.0,638.0,340.0,703.0,0.0,2661.0
Caribbean,-68.29,12.13,2021-2040,547.0,2551.0,0.0,503.0,836.0,127.0,1747.0,523.0,,301.0,452.0,483.0,639.0,324.0,695.0,0.0,2551.0
Caribbean,-68.28,12.13,2021-2040,546.0,2556.0,0.0,502.0,837.0,127.0,1751.0,523.0,,302.0,451.0,484.0,638.0,326.0,696.0,0.0,2556.0
Caribbean,-68.2,12.13,2021-2040,537.0,2648.0,0.0,459.0,846.0,129.0,1767.0,517.0,,311.0,453.0,521.0,637.0,341.0,705.0,0.0,2648.0
Caribbean,-68.19,12.13,2021-2040,537.0,2654.0,0.0,459.0,848.0,128.0,1768.0,516.0,,311.0,454.0,528.0,634.0,343.0,706.0,0.0,2654.0
Caribbean,-68.31,12.14,2021-2040,566.0,2532.0,0.0,505.0,840.0,127.0,1738.0,526.0,,303.0,451.0,484.0,636.0,323.0,695.0,0.0,2532.0
Caribbean,-68.3,12.14,2021-2040,564.0,2537.0,0.0,504.0,834.0,127.0,1741.0,524.0,,303.0,451.0,484.0,636.0,324.0,695.0,0.0,2537.0
Caribbean,-68.28,12.14,2021-2040,546.0,2547.0,0.0,502.0,836.0,127.0,1749.0,524.0,,303.0,451.0,485.0,633.0,328.0,695.0,0.0,2547.0
Caribbean,-68.2,12.14,2021-2040,536.0,2642.0,0.0,460.0,847.0,128.0,1770.0,519.0,,312.0,451.0,523.0,633.0,340.0,705.0,0.0,2642.0
Caribbean,-68.19,12.14,2021-2040,537.0,2650.0,0.0,460.0,848.0,128.0,1770.0,519.0,,312.0,451.0,532.0,634.0,343.0,706.0,0.0,2650.0
Caribbean,-68.33,12.15,2021-2040,566.0,2512.0,0.0,512.0,838.0,127.0,1732.0,527.0,,302.0,448.0,479.0,634.0,326.0,693.0,0.0,2512.0
Caribbean,-68.32,12.15,2021-2040,564.0,2515.0,0.0,510.0,838.0,127.0,1733.0,526.0,,301.0,449.0,491.0,635.0,324.0,693.0,0.0,2515.0
Caribbean,-68.31,12.15,2021-2040,564.0,2520.0,0.0,506.0,840.0,127.0,1735.0,526.0,,301.0,451.0,490.0,635.0,324.0,694.0,0.0,2520.0
Caribbean,-68.3,12.15,2021-2040,564.0,2523.0,0.0,504.0,835.0,126.0,1738.0,526.0,,301.0,451.0,492.0,631.0,327.0,694.0,0.0,2523.0
Caribbean,-68.29,12.15,2021-2040,564.0,2531.0,0.0,502.0,834.0,126.0,1746.0,524.0,,301.0,450.0,489.0,632.0,328.0,694.0,0.0,2531.0
Caribbean,-68.28,12.15,2021-2040,544.0,2537.0,0.0,503.0,834.0,126.0,1752.0,523.0,,303.0,449.0,491.0,633.0,329.0,694.0,0.0,2537.0
Caribbean,-68.2,12.15,2021-2040,535.0,2633.0,0.0,460.0,847.0,127.0,1770.0,529.0,,313.0,449.0,529.0,628.0,342.0,705.0,0.0,2633.0
Caribbean,-68.19,12.15,2021-2040,536.0,2643.0,0.0,460.0,848.0,127.0,1771.0,521.0,,313.0,449.0,526.0,637.0,343.0,706.0,0.0,2643.0
Caribbean,-68.33,12.16,2021-2040,566.0,2507.0,0.0,511.0,838.0,126.0,1733.0,528.0,,304.0,448.0,484.0,631.0,328.0,693.0,0.0,2507.0
Caribbean,-68.32,12.16,2021-2040,565.0,2513.0,0.0,510.0,838.0,125.0,1734.0,528.0,,304.0,449.0,498.0,631.0,326.0,694.0,0.0,2513.0
Caribbean,-68.3,12.16,2021-2040,564.0,2521.0,0.0,507.0,835.0,125.0,1739.0,527.0,,304.0,449.0,501.0,630.0,326.0,694.0,0.0,2521.0
Caribbean,-68.29,12.16,2021-2040,563.0,2525.0,0.0,466.0,833.0,125.0,1748.0,527.0,,304.0,446.0,499.0,630.0,328.0,692.0,0.0,2525.0
Caribbean,-68.28,12.16,2021-2040,563.0,2535.0,0.0,466.0,833.0,125.0,1752.0,527.0,,304.0,446.0,501.0,632.0,330.0,693.0,0.0,2535.0
Caribbean,-68.2,12.16,2021-2040,535.0,2629.0,0.0,462.0,847.0,127.0,1771.0,531.0,,313.0,447.0,534.0,634.0,343.0,706.0,0.0,2629.0
Caribbean,-68.32,12.17,2021-2040,566.0,2506.0,0.0,472.0,839.0,124.0,1735.0,531.0,,305.0,446.0,502.0,626.0,329.0,691.0,0.0,2506.0
Caribbean,-68.31,12.17,2021-2040,566.0,2508.0,0.0,471.0,840.0,124.0,1735.0,531.0,,305.0,446.0,504.0,626.0,330.0,691.0,0.0,2508.0
Caribbean,-68.3,12.17,2021-2040,564.0,2510.0,0.0,469.0,833.0,124.0,1740.0,531.0,,305.0,446.0,504.0,627.0,329.0,691.0,0.0,2510.0
Caribbean,-68.29,12.17,2021-2040,563.0,2515.0,0.0,466.0,832.0,124.0,1748.0,532.0,,305.0,445.0,504.0,627.0,329.0,692.0,0.0,2515.0
Caribbean,-68.21,12.17,2021-2040,537.0,2619.0,0.0,462.0,846.0,124.0,1770.0,532.0,,313.0,444.0,536.0,634.0,343.0,705.0,0.0,2619.0
Caribbean,-68.2,12.17,2021-2040,537.0,2628.0,0.0,462.0,847.0,124.0,1772.0,535.0,,315.0,446.0,538.0,633.0,343.0,706.0,0.0,2628.0
Caribbean,-68.3,12.18,2021-2040,563.0,2506.0,0.0,470.0,832.0,124.0,1742.0,533.0,,306.0,444.0,505.0,625.0,330.0,691.0,0.0,2506.0
Caribbean,-68.29,12.18,2021-2040,562.0,2512.0,0.0,469.0,833.0,124.0,1748.0,533.0,,304.0,444.0,506.0,622.0,330.0,691.0,0.0,2512.0
Caribbean,-68.21,12.18,2021-2040,537.0,2614.0,0.0,462.0,844.0,124.0,1770.0,536.0,,317.0,445.0,539.0,629.0,343.0,705.0,0.0,2614.0
Caribbean,-68.3,12.19,2021-2040,564.0,2505.0,0.0,470.0,833.0,123.0,1744.0,534.0,,307.0,444.0,507.0,616.0,331.0,691.0,0.0,2505.0
Caribbean,-68.21,12.19,2021-2040,537.0,2609.0,0.0,463.0,843.0,123.0,1769.0,541.0,,317.0,445.0,547.0,624.0,343.0,705.0,0.0,2609.0
Caribbean,-68.2,12.19,2021-2040,536.0,2616.0,0.0,463.0,842.0,124.0,1771.0,543.0,,318.0,445.0,545.0,626.0,346.0,706.0,0.0,2616.0
Caribbean,-68.32,12.2,2021-2040,564.0,2500.0,0.0,472.0,841.0,122.0,1737.0,537.0,,310.0,441.0,500.0,616.0,332.0,690.0,0.0,2500.0
Caribbean,-68.31,12.2,2021-2040,564.0,2502.0,0.0,471.0,835.0,121.0,1741.0,536.0,,307.0,441.0,508.0,616.0,332.0,690.0,0.0,2502.0
Caribbean,-68.3,12.2,2021-2040,564.0,2503.0,0.0,470.0,834.0,121.0,1743.0,537.0,,307.0,441.0,514.0,616.0,332.0,691.0,0.0,2503.0
Caribbean,-68.21,12.2,2021-2040,537.0,2605.0,0.0,463.0,841.0,121.0,1775.0,544.0,,321.0,441.0,551.0,622.0,345.0,705.0,0.0,2605.0
Caribbean,-68.2,12.2,2021-2040,536.0,2613.0,0.0,463.0,842.0,121.0,1775.0,544.0,,321.0,442.0,553.0,621.0,347.0,706.0,0.0,2613.0
Caribbean,-68.34,12.21,2021-2040,564.0,2489.0,0.0,478.0,841.0,121.0,1734.0,541.0,,313.0,439.0,507.0,612.0,332.0,690.0,0.0,2489.0
Caribbean,-68.33,12.21,2021-2040,564.0,2494.0,0.0,477.0,841.0,121.0,1737.0,541.0,,312.0,440.0,510.0,614.0,333.0,691.0,0.0,2494.0
Caribbean,-68.32,12.21,2021-2040,563.0,2497.0,0.0,473.0,843.0,121.0,1737.0,541.0,,312.0,440.0,511.0,613.0,333.0,691.0,0.0,2497.0
Caribbean,-68.31,12.21,2021-2040,563.0,2499.0,0.0,471.0,835.0,121.0,1741.0,539.0,,311.0,440.0,513.0,612.0,333.0,691.0,0.0,2499.0
Caribbean,-68.2,12.21,2021-2040,538.0,2609.0,0.0,463.0,840.0,120.0,1779.0,546.0,,322.0,441.0,554.0,620.0,347.0,706.0,0.0,2609.0
Caribbean,-68.19,12.21,2021-2040,539.0,2621.0,0.0,462.0,842.0,120.0,1778.0,547.0,,322.0,440.0,557.0,620.0,351.0,708.0,0.0,2621.0
Caribbean,-68.41,12.22,2021-2040,570.0,2439.0,0.0,484.0,835.0,122.0,1720.0,571.0,,315.0,438.0,516.0,615.0,331.0,689.0,0.0,2439.0
Caribbean,-68.4,12.22,2021-2040,568.0,2443.0,0.0,484.0,836.0,122.0,1720.0,571.0,,315.0,438.0,521.0,616.0,331.0,690.0,0.0,2443.0
Caribbean,-68.39,12.22,2021-2040,566.0,2459.0,0.0,484.0,836.0,122.0,1722.0,571.0,,315.0,439.0,498.0,615.0,331.0,689.0,0.0,2459.0
Caribbean,-68.38,12.22,2021-2040,566.0,2464.0,0.0,482.0,838.0,122.0,1726.0,570.0,,315.0,437.0,498.0,610.0,333.0,689.0,0.0,2464.0
Caribbean,-68.37,12.22,2021-2040,567.0,2468.0,0.0,483.0,840.0,121.0,1729.0,567.0,,314.0,436.0,501.0,609.0,333.0,690.0,0.0,2468.0
Caribbean,-68.36,12.22,2021-2040,567.0,2470.0,0.0,482.0,840.0,121.0,1730.0,569.0,,313.0,437.0,504.0,609.0,334.0,690.0,0.0,2470.0
Caribbean,-68.35,12.22,2021-2040,566.0,2479.0,0.0,480.0,840.0,121.0,1733.0,541.0,,314.0,438.0,504.0,607.0,333.0,689.0,0.0,2479.0
Caribbean,-68.34,12.22,2021-2040,563.0,2492.0,0.0,477.0,843.0,121.0,1734.0,543.0,,314.0,438.0,508.0,607.0,333.0,690.0,0.0,2492.0
Caribbean,-68.23,12.22,2021-2040,539.0,2565.0,0.0,465.0,838.0,120.0,1769.0,547.0,,321.0,439.0,543.0,610.0,344.0,700.0,0.0,2565.0
Caribbean,-68.22,12.22,2021-2040,537.0,2590.0,0.0,464.0,839.0,120.0,1772.0,548.0,,321.0,440.0,549.0,608.0,346.0,703.0,0.0,2590.0
Caribbean,-68.21,12.22,2021-2040,537.0,2597.0,0.0,464.0,839.0,120.0,1775.0,549.0,,322.0,442.0,555.0,606.0,348.0,704.0,0.0,2597.0
Caribbean,-68.2,12.22,2021-2040,539.0,2611.0,0.0,464.0,840.0,120.0,1779.0,548.0,,322.0,441.0,557.0,607.0,352.0,706.0,0.0,2611.0
Caribbean,-68.19,12.22,2021-2040,538.0,2619.0,0.0,462.0,841.0,120.0,1781.0,549.0,,323.0,441.0,556.0,608.0,353.0,707.0,0.0,2619.0
Caribbean,-68.41,12.23,2021-2040,570.0,2431.0,0.0,486.0,833.0,122.0,1717.0,571.0,,313.0,436.0,517.0,614.0,332.0,688.0,0.0,2431.0
Caribbean,-68.28,12.23,2021-2040,544.0,2520.0,0.0,470.0,835.0,120.0,1762.0,548.0,,314.0,436.0,517.0,606.0,337.0,693.0,0.0,2520.0
Caribbean,-68.27,12.23,2021-2040,542.0,2526.0,0.0,470.0,835.0,120.0,1766.0,549.0,,315.0,436.0,518.0,605.0,339.0,694.0,0.0,2526.0
Caribbean,-68.26,12.23,2021-2040,542.0,2538.0,0.0,469.0,835.0,120.0,1768.0,549.0,,316.0,438.0,520.0,613.0,340.0,696.0,0.0,2538.0
Caribbean,-68.25,12.23,2021-2040,539.0,2549.0,0.0,467.0,837.0,120.0,1768.0,551.0,,316.0,438.0,519.0,615.0,343.0,697.0,0.0,2549.0
Caribbean,-68.24,12.23,2021-2040,539.0,2556.0,0.0,466.0,837.0,120.0,1770.0,550.0,,320.0,439.0,538.0,609.0,343.0,699.0,0.0,2556.0
Caribbean,-68.23,12.23,2021-2040,539.0,2566.0,0.0,466.0,838.0,120.0,1772.0,550.0,,320.0,440.0,541.0,607.0,346.0,700.0,0.0,2566.0
Caribbean,-68.22,12.23,2021-2040,538.0,2588.0,0.0,465.0,840.0,120.0,1774.0,548.0,,321.0,442.0,550.0,605.0,350.0,703.0,0.0,2588.0
Caribbean,-68.21,12.23,2021-2040,539.0,2595.0,0.0,464.0,838.0,120.0,1778.0,550.0,,322.0,442.0,556.0,605.0,352.0,705.0,0.0,2595.0
Caribbean,-68.2,12.23,2021-2040,539.0,2609.0,0.0,464.0,839.0,120.0,1782.0,552.0,,323.0,442.0,556.0,606.0,355.0,707.0,0.0,2609.0
Caribbean,-68.41,12.24,2021-2040,566.0,2429.0,0.0,486.0,833.0,120.0,1713.0,571.0,,313.0,433.0,517.0,607.0,332.0,686.0,0.0,2429.0
Caribbean,-68.29,12.24,2021-2040,544.0,2503.0,0.0,472.0,834.0,118.0,1763.0,549.0,,314.0,435.0,522.0,604.0,339.0,692.0,0.0,2503.0
Caribbean,-68.28,12.24,2021-2040,543.0,2523.0,0.0,471.0,835.0,119.0,1765.0,550.0,,315.0,436.0,518.0,603.0,340.0,694.0,0.0,2523.0
Caribbean,-68.27,12.24,2021-2040,543.0,2530.0,0.0,470.0,835.0,120.0,1768.0,551.0,,316.0,436.0,517.0,607.0,341.0,695.0,0.0,2530.0
Caribbean,-68.26,12.24,2021-2040,542.0,2540.0,0.0,469.0,835.0,120.0,1769.0,552.0,,316.0,436.0,518.0,604.0,342.0,696.0,0.0,2540.0
Caribbean,-68.42,12.25,2021-2040,567.0,2428.0,0.0,486.0,833.0,120.0,1714.0,574.0,,313.0,433.0,517.0,607.0,334.0,687.0,0.0,2428.0
Caribbean,-68.41,12.25,2021-2040,568.0,2428.0,0.0,486.0,834.0,120.0,1716.0,572.0,,313.0,431.0,516.0,606.0,331.0,686.0,0.0,2428.0
Caribbean,-68.31,12.25,2021-2040,561.0,2492.0,0.0,477.0,834.0,118.0,1754.0,548.0,,314.0,434.0,523.0,605.0,337.0,692.0,0.0,2492.0
Caribbean,-68.3,12.25,2021-2040,562.0,2497.0,0.0,474.0,834.0,118.0,1765.0,550.0,,314.0,435.0,523.0,605.0,339.0,694.0,0.0,2497.0
Caribbean,-68.29,12.25,2021-2040,544.0,2505.0,0.0,473.0,834.0,118.0,1766.0,551.0,,317.0,435.0,518.0,603.0,340.0,693.0,0.0,2505.0
Caribbean,-68.28,12.25,2021-2040,543.0,2527.0,0.0,471.0,835.0,118.0,1770.0,551.0,,316.0,435.0,517.0,606.0,343.0,695.0,0.0,2527.0
Caribbean,-68.42,12.26,2021-2040,567.0,2426.0,0.0,488.0,834.0,120.0,1717.0,574.0,,313.0,430.0,514.0,605.0,334.0,686.0,0.0,2426.0
Caribbean,-68.41,12.26,2021-2040,566.0,2422.0,0.0,488.0,834.0,120.0,1717.0,573.0,,313.0,429.0,515.0,605.0,333.0,686.0,0.0,2422.0
Caribbean,-68.33,12.26,2021-2040,562.0,2485.0,0.0,481.0,835.0,118.0,1751.0,550.0,,315.0,433.0,522.0,605.0,339.0,692.0,0.0,2485.0
Caribbean,-68.32,12.26,2021-2040,562.0,2491.0,0.0,480.0,835.0,118.0,1752.0,550.0,,314.0,433.0,521.0,605.0,340.0,692.0,0.0,2491.0
Caribbean,-68.31,12.26,2021-2040,562.0,2500.0,0.0,478.0,835.0,118.0,1767.0,551.0,,315.0,434.0,531.0,603.0,341.0,695.0,0.0,2500.0
Caribbean,-68.42,12.27,2021-2040,567.0,2424.0,0.0,488.0,834.0,123.0,1722.0,575.0,,316.0,428.0,514.0,603.0,337.0,687.0,0.0,2424.0
Caribbean,-68.41,12.27,2021-2040,566.0,2424.0,0.0,488.0,834.0,119.0,1722.0,575.0,,315.0,428.0,515.0,602.0,336.0,686.0,0.0,2424.0
Caribbean,-68.34,12.27,2021-2040,562.0,2481.0,0.0,483.0,834.0,118.0,1750.0,551.0,,315.0,430.0,530.0,604.0,341.0,692.0,0.0,2481.0
Caribbean,-68.33,12.27,2021-2040,562.0,2490.0,0.0,482.0,835.0,118.0,1755.0,551.0,,317.0,430.0,531.0,603.0,342.0,694.0,0.0,2490.0
Caribbean,-68.32,12.27,2021-2040,563.0,2497.0,0.0,481.0,835.0,117.0,1761.0,553.0,,317.0,432.0,534.0,603.0,343.0,695.0,0.0,2497.0
Caribbean,-68.42,12.28,2021-2040,566.0,2424.0,0.0,489.0,836.0,123.0,1724.0,578.0,,319.0,428.0,513.0,602.0,337.0,688.0,0.0,2424.0
Caribbean,-68.41,12.28,2021-2040,564.0,2424.0,0.0,488.0,837.0,123.0,1726.0,577.0,,317.0,428.0,520.0,601.0,337.0,688.0,0.0,2424.0
Caribbean,-68.35,12.28,2021-2040,565.0,2478.0,0.0,485.0,833.0,117.0,1751.0,579.0,,316.0,429.0,533.0,604.0,341.0,695.0,0.0,2478.0
Caribbean,-68.34,12.28,2021-2040,565.0,2486.0,0.0,483.0,835.0,117.0,1755.0,551.0,,316.0,429.0,532.0,602.0,343.0,693.0,0.0,2486.0
Caribbean,-68.42,12.29,2021-2040,567.0,2422.0,0.0,489.0,837.0,123.0,1729.0,581.0,,320.0,428.0,516.0,601.0,338.0,689.0,0.0,2422.0
Caribbean,-68.41,12.29,2021-2040,566.0,2423.0,0.0,490.0,837.0,122.0,1731.0,580.0,,319.0,428.0,527.0,601.0,339.0,689.0,0.0,2423.0
Caribbean,-68.36,12.29,2021-2040,567.0,2475.0,0.0,486.0,833.0,117.0,1751.0,581.0,,315.0,429.0,533.0,603.0,344.0,695.0,0.0,2475.0
Caribbean,-68.35,12.29,2021-2040,567.0,2484.0,0.0,485.0,835.0,117.0,1757.0,582.0,,317.0,429.0,534.0,602.0,346.0,697.0,0.0,2484.0
Caribbean,-68.41,12.3,2021-2040,569.0,2428.0,0.0,491.0,838.0,121.0,1737.0,584.0,,320.0,425.0,534.0,601.0,340.0,691.0,0.0,2428.0
Caribbean,-68.4,12.3,2021-2040,568.0,2435.0,0.0,489.0,830.0,121.0,1737.0,584.0,,319.0,425.0,544.0,599.0,341.0,692.0,0.0,2435.0
Caribbean,-68.37,12.3,2021-2040,567.0,2472.0,0.0,488.0,832.0,116.0,1752.0,581.0,,316.0,427.0,546.0,601.0,345.0,696.0,0.0,2472.0
Caribbean,-68.36,12.3,2021-2040,567.0,2478.0,0.0,487.0,834.0,117.0,1756.0,582.0,,317.0,426.0,533.0,608.0,345.0,696.0,0.0,2478.0
Caribbean,-68.35,12.3,2021-2040,566.0,2486.0,0.0,485.0,833.0,117.0,1762.0,584.0,,319.0,427.0,533.0,604.0,348.0,697.0,0.0,2486.0
Caribbean,-68.4,12.31,2021-2040,569.0,2445.0,0.0,489.0,831.0,121.0,1746.0,586.0,,320.0,425.0,546.0,595.0,344.0,694.0,0.0,2445.0
Caribbean,-68.39,12.31,2021-2040,569.0,2452.0,0.0,490.0,832.0,116.0,1748.0,584.0,,320.0,427.0,541.0,595.0,344.0,694.0,0.0,2452.0
Caribbean,-68.38,12.31,2021-2040,569.0,2464.0,0.0,490.0,831.0,116.0,1753.0,583.0,,320.0,426.0,545.0,599.0,346.0,696.0,0.0,2464.0
Caribbean,-68.37,12.31,2021-2040,569.0,2475.0,0.0,488.0,831.0,116.0,1756.0,584.0,,319.0,425.0,543.0,606.0,348.0,697.0,0.0,2475.0
Caribbean,-68.36,12.31,2021-2040,568.0,2483.0,0.0,486.0,833.0,117.0,1761.0,585.0,,320.0,424.0,550.0,606.0,346.0,698.0,0.0,2483.0
Caribbean,-68.25,12.02,2041-2060,1647.0,3438.0,66.0,830.0,1072.0,955.0,2534.0,1175.0,,969.0,640.0,1474.0,1308.0,303.0,1262.0,66.0,3438.0
Caribbean,-68.24,12.02,2041-2060,1644.0,3440.0,66.0,834.0,1074.0,953.0,2540.0,1175.0,,974.0,640.0,1483.0,1305.0,303.0,1264.0,66.0,3440.0
Caribbean,-68.26,12.03,2041-2060,1646.0,3431.0,66.0,831.0,1071.0,951.0,2533.0,1178.0,,973.0,640.0,1476.0,1304.0,303.0,1262.0,66.0,3431.0
Caribbean,-68.25,12.03,2041-2060,1645.0,3434.0,66.0,831.0,1074.0,949.0,2537.0,1177.0,,972.0,640.0,1475.0,1305.0,303.0,1262.0,66.0,3434.0
Caribbean,-68.24,12.03,2041-2060,1646.0,3443.0,66.0,834.0,1076.0,945.0,2544.0,1178.0,,976.0,640.0,1493.0,1305.0,304.0,1265.0,66.0,3443.0
Caribbean,-68.23,12.03,2041-2060,1646.0,3449.0,66.0,835.0,1077.0,945.0,2550.0,1177.0,,976.0,640.0,1494.0,1303.0,304.0,1266.0,66.0,3449.0
